"id_customer";"id_gender";"birthday";"newsletter";"optin";"date_add";"date_upd";"orders"
"636";"0";"0000-00-00";"0";"0";"2017-03-10 10:31:23";"2017-03-10 10:31:23";"1"
"1116";"0";"0000-00-00";"0";"0";"2018-01-28 19:44:00";"2018-01-28 19:44:00";"1"
"1340";"2";"1969-12-31";"0";"0";"2018-05-14 17:19:46";"2018-05-14 17:19:46";"1"
"1404";"1";"1995-05-09";"0";"0";"2018-06-26 11:06:37";"2018-06-26 11:07:04";"1"
"585";"1";"1979-02-10";"1";"1";"2017-01-17 18:36:14";"2017-01-17 18:36:14";"1"
"713";"0";"0000-00-00";"0";"0";"2017-05-17 19:03:02";"2017-05-17 19:03:02";"1"
"841";"1";"0000-00-00";"0";"0";"2017-08-18 19:27:30";"2017-08-18 19:27:30";"1"
"937";"1";"1994-08-17";"0";"0";"2017-10-09 20:40:30";"2017-10-09 20:40:30";"1"
"969";"1";"1981-05-13";"0";"0";"2017-10-31 10:59:03";"2017-10-31 10:59:03";"1"
"1321";"0";"0000-00-00";"0";"0";"2018-05-03 12:01:19";"2018-05-03 12:01:19";"1"
"1385";"1";"0000-00-00";"0";"0";"2018-06-12 12:34:41";"2018-06-12 12:34:41";"1"
"534";"1";"1991-10-27";"1";"0";"2017-01-17 11:00:38";"2018-04-12 21:02:27";"1"
"1398";"1";"0000-00-00";"0";"0";"2018-06-19 08:25:33";"2018-06-19 08:25:33";"1"
"150";"1";"1988-12-27";"0";"0";"2017-01-17 11:00:34";"2017-11-04 16:25:01";"1"
"1059";"1";"1969-12-31";"0";"0";"2017-12-28 15:53:36";"2017-12-28 15:53:36";"1"
"1251";"1";"1969-12-31";"0";"0";"2018-04-02 16:43:17";"2018-04-02 16:43:17";"1"
"1283";"0";"0000-00-00";"0";"0";"2018-04-14 11:39:16";"2018-04-14 11:39:16";"1"
"1443";"0";"0000-00-00";"0";"0";"2018-07-22 16:12:32";"2018-07-22 16:12:32";"1"
"2";"1";"0000-00-00";"0";"0";"2016-07-01 21:15:27";"2016-07-01 21:15:27";"1"
"592";"1";"0000-00-00";"0";"0";"2017-01-24 23:21:34";"2017-01-24 23:21:34";"1"
"880";"0";"1973-11-07";"1";"1";"2017-09-09 19:07:10";"2017-12-29 13:09:09";"1"
"1168";"1";"0000-00-00";"1";"1";"2018-02-24 11:49:30";"2018-02-24 11:49:30";"1"
"1424";"1";"1997-05-31";"0";"0";"2018-07-08 23:05:57";"2018-07-08 23:05:57";"1"
"925";"1";"0000-00-00";"0";"0";"2017-10-03 16:56:21";"2017-10-03 16:56:21";"1"
"61";"1";"1998-02-06";"0";"0";"2016-12-21 09:57:35";"2016-12-21 10:11:02";"1"
"586";"1";"1969-12-31";"0";"0";"2017-01-19 09:42:48";"2017-12-29 13:03:52";"1"
"906";"0";"0000-00-00";"0";"0";"2017-09-25 10:17:45";"2017-12-29 13:09:45";"1"
"1290";"0";"0000-00-00";"0";"0";"2018-04-17 12:15:46";"2018-04-17 12:15:46";"1"
"1354";"0";"0000-00-00";"0";"0";"2018-05-28 09:26:03";"2018-05-28 11:39:32";"1"
"1418";"1";"1981-11-14";"1";"1";"2018-07-06 09:51:51";"2018-07-06 09:51:51";"1"
"1175";"0";"0000-00-00";"0";"0";"2018-02-28 12:13:34";"2018-02-28 12:13:34";"1"
"1335";"1";"1969-12-31";"0";"0";"2018-05-12 12:16:23";"2018-05-12 12:16:23";"1"
"612";"1";"1969-12-31";"0";"0";"2017-02-16 21:42:44";"2017-02-16 21:42:44";"1"
"836";"1";"1983-09-24";"1";"1";"2017-08-13 00:48:54";"2017-08-15 19:48:21";"1"
"964";"0";"0000-00-00";"0";"0";"2017-10-30 01:22:59";"2017-10-30 01:22:59";"1"
"1316";"1";"1975-10-18";"1";"1";"2018-04-30 10:17:24";"2018-04-30 10:17:24";"1"
"1444";"0";"0000-00-00";"0";"0";"2018-07-23 13:02:12";"2018-07-23 13:02:12";"1"
"1476";"1";"1991-12-20";"0";"0";"2018-08-18 18:04:36";"2018-08-18 18:04:36";"1"
"3";"0";"1982-03-08";"0";"0";"2016-07-04 13:30:12";"2016-07-04 13:30:12";"1"
"1073";"0";"0000-00-00";"0";"0";"2018-01-04 00:04:13";"2018-01-04 00:04:13";"1"
"1137";"1";"1969-12-31";"0";"0";"2018-02-05 20:32:14";"2018-02-05 20:32:14";"1"
"1470";"1";"1980-12-01";"1";"1";"2018-08-13 21:25:22";"2018-08-13 21:25:22";"1"
"939";"1";"0000-00-00";"0";"0";"2017-10-11 11:34:04";"2017-10-11 11:34:04";"1"
"1451";"0";"0000-00-00";"0";"0";"2018-07-26 20:36:49";"2018-07-26 20:36:49";"1"
"504";"1";"1986-05-02";"0";"0";"2017-01-17 11:00:38";"2017-01-17 11:00:38";"1"
"824";"0";"0000-00-00";"0";"0";"2017-08-08 11:14:03";"2017-08-08 11:14:03";"1"
"1048";"1";"1969-12-31";"0";"0";"2017-12-20 22:20:05";"2018-08-20 14:51:47";"1"
"88";"2";"1991-01-01";"1";"0";"2017-01-14 03:06:48";"2017-01-14 03:06:48";"1"
"933";"1";"1969-12-31";"0";"0";"2017-10-06 17:12:04";"2017-10-27 17:19:23";"1"
"1221";"1";"2000-10-25";"1";"1";"2018-03-21 00:19:47";"2018-03-21 00:19:47";"1"
"658";"0";"0000-00-00";"0";"0";"2017-03-30 11:09:14";"2017-03-30 11:09:14";"1"
"722";"1";"1969-12-31";"1";"0";"2017-05-21 11:53:24";"2017-12-29 13:05:49";"1"
"1407";"1";"0000-00-00";"0";"0";"2018-06-27 21:55:04";"2018-06-27 21:55:04";"1"
"1439";"0";"0000-00-00";"0";"0";"2018-07-19 21:35:55";"2018-07-19 21:35:55";"1"
"428";"1";"1990-01-01";"1";"1";"2017-01-17 11:00:37";"2017-01-17 11:00:37";"0"
"460";"1";"1987-09-12";"0";"0";"2017-01-17 11:00:37";"2017-01-17 11:00:37";"0"
"492";"1";"1981-08-03";"0";"0";"2017-01-17 11:00:38";"2017-01-17 11:00:38";"0"
"524";"9";"1973-03-03";"1";"1";"2017-01-17 11:00:38";"2017-01-17 11:00:38";"0"
"556";"2";"1987-10-11";"0";"1";"2017-01-17 11:00:38";"2017-01-17 11:00:38";"0"
"588";"0";"1954-08-23";"0";"0";"2017-01-21 01:54:41";"2017-01-21 10:27:43";"0"
"620";"1";"1976-09-16";"1";"1";"2017-02-24 16:34:05";"2017-02-24 16:34:05";"0"
"652";"2";"1969-12-31";"0";"0";"2017-03-25 19:47:44";"2017-03-25 19:47:44";"0"
"684";"1";"0000-00-00";"0";"0";"2017-04-26 23:02:01";"2017-04-26 23:02:01";"0"
"716";"0";"0000-00-00";"0";"0";"2017-05-18 10:35:12";"2017-05-18 10:35:12";"0"
"748";"1";"1969-12-31";"0";"0";"2017-06-14 14:48:01";"2017-06-14 14:48:01";"0"
"780";"1";"1976-04-19";"1";"1";"2017-07-11 17:42:36";"2017-07-11 17:42:36";"0"
"812";"1";"1998-04-04";"1";"1";"2017-08-01 21:48:51";"2017-08-01 21:48:51";"0"
"844";"1";"0000-00-00";"0";"0";"2017-08-19 19:10:52";"2017-08-19 19:10:52";"0"
"876";"1";"1969-12-31";"0";"0";"2017-09-07 16:04:31";"2017-09-07 16:04:31";"0"
"908";"1";"1989-04-28";"1";"1";"2017-09-25 18:13:35";"2017-09-25 18:13:35";"0"
"940";"1";"1977-09-26";"0";"0";"2017-10-11 14:47:15";"2018-03-29 13:29:04";"0"
"972";"1";"1986-12-18";"1";"1";"2017-11-01 16:47:32";"2017-11-01 16:47:32";"0"
"1004";"1";"1969-12-31";"0";"0";"2017-11-16 00:42:10";"2017-11-16 00:42:10";"0"
"1036";"0";"0000-00-00";"0";"0";"2017-12-13 14:19:33";"2017-12-13 14:19:55";"0"
"1068";"1";"1982-01-02";"1";"1";"2018-01-03 11:16:13";"2018-01-03 11:16:13";"0"
"1100";"1";"1995-04-22";"0";"0";"2018-01-19 19:10:36";"2018-01-19 19:10:36";"0"
"1132";"1";"2005-04-15";"0";"0";"2018-02-04 18:06:21";"2018-02-04 18:06:21";"0"
"1164";"1";"1969-12-31";"0";"0";"2018-02-21 20:37:53";"2018-02-21 20:37:53";"0"
"1196";"1";"1969-12-31";"0";"0";"2018-03-12 14:54:34";"2018-03-12 14:54:34";"0"
"1228";"1";"1969-12-31";"0";"0";"2018-03-21 23:42:39";"2018-03-21 23:42:39";"0"
"1260";"0";"0000-00-00";"0";"0";"2018-04-06 13:19:47";"2018-04-06 13:19:47";"0"
"1292";"1";"1969-12-31";"0";"0";"2018-04-18 10:36:42";"2018-04-18 10:36:42";"0"
"1324";"1";"1994-07-14";"0";"1";"2018-05-05 12:38:04";"2018-05-05 12:38:04";"0"
"1356";"0";"0000-00-00";"0";"0";"2018-05-29 12:35:22";"2018-05-29 12:36:47";"0"
"1388";"0";"1992-11-04";"1";"1";"2018-06-14 12:59:36";"2018-06-14 13:03:27";"0"
"1420";"0";"1926-12-28";"0";"0";"2018-07-07 04:57:55";"2018-07-07 04:57:55";"0"
"1452";"0";"0000-00-00";"0";"0";"2018-07-27 03:55:27";"2018-07-27 03:55:27";"0"
"1484";"1";"0000-00-00";"0";"0";"2018-08-27 09:40:24";"2018-08-27 09:40:24";"0"
"11";"1";"0000-00-00";"0";"0";"2016-08-27 12:02:38";"2018-04-03 16:39:49";"0"
"44";"2";"0000-00-00";"0";"0";"2016-12-06 08:58:26";"2016-12-06 08:58:26";"0"
"76";"1";"1995-08-24";"1";"1";"2017-01-07 11:35:25";"2017-01-07 11:35:25";"0"
"108";"1";"1975-03-21";"0";"0";"2017-01-17 11:00:34";"2017-01-17 11:00:34";"0"
"140";"1";"1993-02-08";"0";"0";"2017-01-17 11:00:34";"2017-01-17 11:00:34";"0"
"172";"1";"1983-09-07";"0";"0";"2017-01-17 11:00:34";"2017-01-17 11:00:34";"0"
"204";"1";"1981-11-06";"1";"1";"2017-01-17 11:00:35";"2017-01-17 11:00:35";"0"
"236";"1";"1988-05-18";"0";"1";"2017-01-17 11:00:35";"2017-01-17 11:00:35";"0"
"268";"1";"1991-06-20";"0";"0";"2017-01-17 11:00:35";"2017-01-17 11:00:35";"0"
"300";"1";"1975-03-03";"1";"0";"2017-01-17 11:00:35";"2017-01-17 11:00:35";"0"
"364";"1";"1997-01-06";"0";"1";"2017-01-17 11:00:36";"2017-01-17 11:00:36";"0"
"396";"1";"1988-05-12";"1";"1";"2017-01-17 11:00:36";"2017-01-17 11:00:36";"0"
"409";"2";"1981-07-02";"0";"0";"2017-01-17 11:00:37";"2017-01-17 11:00:37";"0"
"441";"1";"1954-05-28";"0";"1";"2017-01-17 11:00:37";"2017-01-17 11:00:37";"0"
"473";"2";"1968-12-15";"0";"1";"2017-01-17 11:00:37";"2017-01-17 11:00:37";"0"
"505";"1";"1986-05-18";"0";"1";"2017-01-17 11:00:38";"2017-06-19 15:36:10";"0"
"569";"1";"1984-06-29";"0";"0";"2017-01-17 11:00:38";"2017-01-17 11:00:38";"0"
"601";"0";"0000-00-00";"0";"0";"2017-02-08 20:05:11";"2017-02-08 20:05:11";"0"
"633";"1";"1955-12-13";"1";"1";"2017-03-09 10:01:11";"2017-03-09 10:01:11";"0"
"665";"1";"1981-03-21";"1";"1";"2017-04-01 18:57:06";"2017-04-01 18:58:21";"0"
"729";"2";"1969-12-31";"0";"0";"2017-05-27 19:36:19";"2017-05-27 19:36:19";"0"
"761";"0";"0000-00-00";"0";"0";"2017-06-26 07:09:29";"2017-06-26 07:09:29";"0"
"793";"1";"2002-07-15";"1";"1";"2017-07-17 04:15:39";"2017-07-17 04:15:39";"0"
"825";"0";"0000-00-00";"0";"0";"2017-08-08 20:26:51";"2017-08-08 20:26:51";"0"
"857";"1";"1987-04-10";"0";"1";"2017-08-30 17:45:46";"2017-08-30 17:45:46";"0"
"889";"1";"1996-10-15";"1";"1";"2017-09-13 18:01:34";"2017-09-13 18:01:34";"0"
"921";"1";"1991-11-17";"0";"0";"2017-10-02 14:25:06";"2017-10-02 14:25:06";"0"
"953";"1";"0000-00-00";"0";"0";"2017-10-18 23:44:16";"2017-10-18 23:44:16";"0"
"985";"0";"0000-00-00";"0";"0";"2017-11-09 22:40:36";"2017-11-09 22:40:36";"0"
"1017";"2";"1983-06-25";"1";"0";"2017-11-22 20:32:50";"2017-11-22 20:32:50";"0"
"1049";"1";"1969-12-31";"0";"0";"2017-12-21 08:34:21";"2017-12-21 08:34:21";"0"
"1081";"1";"1969-12-31";"0";"0";"2018-01-10 04:26:21";"2018-01-10 04:26:21";"0"
"1113";"1";"1969-12-31";"0";"0";"2018-01-25 22:38:05";"2018-01-25 22:38:05";"0"
"1145";"1";"1969-12-31";"0";"0";"2018-02-10 03:39:37";"2018-02-10 03:39:37";"0"
"1177";"1";"2002-07-27";"0";"1";"2018-03-02 02:51:34";"2018-03-02 02:51:34";"0"
"1209";"1";"2002-04-09";"0";"1";"2018-03-16 03:13:54";"2018-03-16 03:13:54";"0"
"1241";"0";"0000-00-00";"0";"0";"2018-03-27 21:14:55";"2018-03-27 21:16:58";"0"
"1273";"0";"0000-00-00";"0";"0";"2018-04-10 13:39:12";"2018-04-10 13:39:12";"0"
"1305";"1";"2002-11-13";"1";"0";"2018-04-24 20:38:00";"2018-04-24 20:38:00";"0"
"1337";"1";"1969-12-31";"0";"0";"2018-05-12 19:54:29";"2018-05-12 19:54:29";"0"
"1369";"1";"1969-12-31";"0";"0";"2018-06-04 10:07:02";"2018-06-04 10:07:02";"0"
"1401";"1";"1987-08-15";"1";"1";"2018-06-22 10:56:11";"2018-06-22 10:56:11";"0"
"1433";"0";"1913-04-26";"0";"0";"2018-07-15 19:34:06";"2018-07-15 19:34:06";"0"
"25";"0";"0000-00-00";"0";"0";"2016-10-05 20:59:44";"2016-10-05 20:59:44";"0"
"57";"1";"1988-02-10";"0";"0";"2016-12-13 15:14:19";"2016-12-13 15:14:19";"0"
"89";"0";"0000-00-00";"0";"0";"2017-01-14 12:33:19";"2017-01-19 07:52:07";"0"
"121";"1";"1987-02-01";"0";"0";"2017-01-17 11:00:34";"2017-01-17 11:00:34";"0"
"153";"1";"1980-04-21";"1";"1";"2017-01-17 11:00:34";"2017-01-17 11:00:34";"0"
"185";"1";"1995-07-12";"0";"0";"2017-01-17 11:00:34";"2017-01-17 11:00:34";"0"
"217";"1";"1982-03-26";"1";"1";"2017-01-17 11:00:35";"2017-01-17 11:00:35";"0"
"249";"9";"1990-01-01";"0";"0";"2017-01-17 11:00:35";"2017-01-17 11:00:35";"0"
"281";"2";"1971-02-21";"0";"0";"2017-01-17 11:00:35";"2017-01-17 11:00:35";"0"
"313";"1";"1980-04-08";"1";"1";"2017-01-17 11:00:36";"2017-01-17 11:00:36";"0"
"345";"1";"1946-10-18";"1";"0";"2017-01-17 11:00:36";"2017-01-17 11:00:36";"0"
"377";"1";"1995-07-16";"0";"0";"2017-01-17 11:00:36";"2017-01-17 11:00:36";"0"
"422";"1";"1976-10-19";"1";"0";"2017-01-17 11:00:37";"2017-01-17 11:00:37";"0"
"454";"1";"1987-08-26";"0";"0";"2017-01-17 11:00:37";"2017-01-17 11:00:37";"0"
"486";"1";"1988-12-27";"0";"0";"2017-01-17 11:00:37";"2017-03-09 07:41:34";"0"
"518";"1";"1985-11-03";"0";"0";"2017-01-17 11:00:38";"2017-01-17 11:00:38";"0"
"550";"1";"1989-12-13";"0";"0";"2017-01-17 11:00:38";"2017-01-17 11:00:38";"0"
"582";"9";"1984-02-20";"1";"0";"2017-01-17 11:00:39";"2017-01-17 11:00:39";"0"
"614";"1";"0000-00-00";"0";"0";"2017-02-17 14:42:50";"2017-02-17 14:42:50";"0"
"646";"0";"0000-00-00";"1";"1";"2017-03-20 23:48:59";"2017-03-20 23:48:59";"0"
"678";"0";"0000-00-00";"1";"0";"2017-04-21 16:18:01";"2017-04-21 16:18:01";"0"
"710";"1";"0000-00-00";"0";"0";"2017-05-16 23:21:57";"2017-05-16 23:21:57";"0"
"742";"2";"1959-01-26";"1";"1";"2017-06-06 22:10:56";"2017-06-06 22:10:56";"0"
"774";"1";"1998-04-10";"0";"0";"2017-07-08 15:39:08";"2017-07-08 15:39:08";"0"
"806";"1";"1969-12-31";"0";"0";"2017-07-28 14:39:49";"2017-07-28 14:39:49";"0"
"902";"1";"1992-11-30";"0";"1";"2017-09-24 13:17:28";"2017-09-24 13:17:28";"0"
"934";"1";"1987-05-04";"0";"1";"2017-10-06 22:46:39";"2017-10-06 22:46:39";"0"
"998";"1";"1990-05-26";"0";"0";"2017-11-14 00:14:59";"2017-11-14 00:14:59";"0"
"1030";"0";"0000-00-00";"0";"0";"2017-12-07 07:28:41";"2017-12-07 07:28:41";"0"
"1062";"0";"0000-00-00";"0";"0";"2017-12-30 08:24:17";"2017-12-30 08:24:17";"0"
"1094";"1";"1958-12-23";"1";"1";"2018-01-17 11:33:52";"2018-01-17 11:33:52";"0"
"1126";"1";"1969-12-31";"0";"0";"2018-02-02 23:52:40";"2018-02-02 23:52:40";"0"
"1190";"1";"1969-12-31";"0";"0";"2018-03-09 19:47:36";"2018-03-09 19:47:36";"0"
"1222";"2";"1969-12-31";"0";"0";"2018-03-21 05:22:23";"2018-03-21 05:22:23";"0"
"1254";"1";"1969-12-31";"0";"0";"2018-04-03 23:05:39";"2018-04-03 23:05:39";"0"
"1286";"1";"2003-04-11";"1";"1";"2018-04-14 20:45:49";"2018-04-14 20:45:49";"0"
"1350";"1";"1969-12-31";"0";"0";"2018-05-22 20:30:32";"2018-05-22 20:30:32";"0"
"1382";"1";"1992-12-21";"1";"0";"2018-06-11 17:14:35";"2018-06-11 17:14:35";"0"
"1414";"1";"1983-08-06";"0";"0";"2018-07-02 12:47:07";"2018-07-02 12:47:07";"0"
"1478";"1";"1989-02-03";"1";"1";"2018-08-19 20:02:56";"2018-08-19 20:02:56";"0"
"5";"1";"1983-03-19";"1";"0";"2016-07-22 20:45:33";"2016-07-22 20:45:33";"0"
"38";"0";"0000-00-00";"0";"0";"2016-12-04 00:30:32";"2016-12-04 00:31:33";"0"
"70";"0";"0000-00-00";"0";"0";"2017-01-06 12:08:44";"2017-01-06 12:08:44";"0"
"102";"1";"1980-06-18";"0";"0";"2017-01-17 11:00:33";"2017-01-17 11:00:33";"0"
"134";"1";"1992-11-02";"0";"0";"2017-01-17 11:00:34";"2017-01-17 11:00:34";"0"
"166";"1";"1985-03-26";"1";"1";"2017-01-17 11:00:34";"2017-01-17 11:00:34";"0"
"198";"1";"1973-01-07";"0";"1";"2017-01-17 11:00:34";"2017-01-17 11:00:34";"0"
"230";"1";"1981-10-31";"0";"1";"2017-01-17 11:00:35";"2017-01-17 11:00:35";"0"
"262";"1";"1990-01-01";"0";"0";"2017-01-17 11:00:35";"2017-01-17 11:00:35";"0"
"294";"1";"1968-06-10";"0";"0";"2017-01-17 11:00:35";"2017-01-17 11:00:35";"0"
"326";"1";"1970-01-01";"0";"1";"2017-01-17 11:00:36";"2017-01-17 11:00:36";"0"
"358";"2";"1998-04-23";"0";"1";"2017-01-17 11:00:36";"2017-01-17 11:00:36";"0"
"390";"1";"1986-03-08";"1";"1";"2017-01-17 11:00:36";"2017-01-17 11:00:36";"0"
"467";"1";"1990-02-01";"0";"0";"2017-01-17 11:00:37";"2017-01-17 11:00:37";"0"
"499";"9";"1974-07-29";"1";"0";"2017-01-17 11:00:38";"2017-01-17 11:00:38";"0"
"531";"9";"1950-07-05";"0";"0";"2017-01-17 11:00:38";"2017-01-17 11:00:38";"0"
"563";"1";"1975-06-12";"0";"0";"2017-01-17 11:00:38";"2017-02-22 19:58:33";"0"
"595";"0";"0000-00-00";"0";"0";"2017-02-02 14:45:08";"2017-02-02 14:45:08";"0"
"659";"1";"1993-02-05";"1";"1";"2017-03-30 13:22:01";"2017-03-30 13:22:01";"0"
"691";"1";"1991-07-03";"1";"0";"2017-05-03 17:22:28";"2018-01-04 10:15:44";"0"
"723";"1";"1980-04-06";"1";"1";"2017-05-22 19:30:25";"2017-05-22 19:30:25";"0"
"755";"0";"0000-00-00";"0";"0";"2017-06-19 13:32:01";"2017-06-19 13:32:01";"0"
"787";"1";"1997-04-22";"0";"1";"2017-07-15 05:11:39";"2017-07-15 05:11:39";"0"
"819";"1";"1973-01-02";"1";"1";"2017-08-05 10:41:57";"2017-08-05 10:41:57";"0"
"851";"1";"1969-12-31";"0";"0";"2017-08-23 15:46:10";"2017-08-23 15:46:10";"0"
"883";"1";"1996-12-01";"1";"1";"2017-09-11 02:31:58";"2017-09-11 02:31:58";"0"
